City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
449,Namibe,AO,-15.1961,12.1522,69.24,82,100,3.15,overcast clouds
450,Vanavara,RU,60.34,102.2797,-33.56,95,46,2.06,scattered clouds
451,Vila Velha,BR,-20.3297,-40.2925,78.75,85,75,5.99,broken clouds
452,Bosaso,SO,11.2842,49.1816,75.6,68,0,5.75,clear sky
453,Henties Bay,NA,-22.116,14.2845,59.86,93,0,6.71,clear sky
454,Saint-Augustin,CA,51.226,-58.6502,26.33,64,94,29.19,overcast clouds
455,Karachi,PK,24.9056,67.0822,57.02,58,47,4.61,smoke
456,Rawson,AR,-43.3002,-65.1023,57.18,68,98,4.23,overcast clouds
457,Gidam,IN,18.9833,81.4,73.42,51,54,3.53,broken clouds
458,Along,IN,28.1667,94.7667,68.09,40,24,0.96,few clouds
459,Luxor,EG,25.6989,32.6421,67.01,60,86,2.71,overcast clouds
460,Mnogovershinnyy,RU,53.9353,139.9242,19.06,93,100,10.8,snow
461,Victoria Point,AU,-27.5833,153.3,85.33,65,49,5.99,scattered clouds
462,Sao Filipe,CV,14.8961,-24.4956,74.82,72,82,9.57,broken clouds
463,Saint Anthony,US,45.0205,-93.218,33.64,75,1,1.01,clear sky
464,Mao,ES,39.8885,4.2658,48.76,93,0,5.75,clear sky
465,Minab,IR,27.1467,57.0801,60.3,23,1,12.88,clear sky
466,Zhezkazgan,KZ,47.8043,67.7144,17.58,86,90,20.13,light snow
467,Aljustrel,PT,37.8776,-8.1652,53.13,78,0,7.23,clear sky
468,Blackwater,AU,-23.5833,148.8833,93.67,23,5,13.02,clear sky
469,Gornopravdinsk,RU,60.05,69.9,-2.67,100,88,3.58,overcast clouds
470,Shitanjing,CN,39.2342,106.3439,28.53,21,0,1.7,clear sky
471,Saint-Joseph,RE,-21.3667,55.6167,80.2,72,17,11.1,few clouds
472,Zharkent,KZ,44.1628,80.0,32.81,37,31,0.51,scattered clouds
473,Kushima,JP,31.4583,131.2333,53.11,44,1,6.06,clear sky
474,Luderitz,NA,-26.6481,15.1594,59.86,80,3,12.1,clear sky
475,Kamloops,CA,50.6665,-120.3192,31.19,59,75,11.5,broken clouds
476,Luanda,AO,-8.8368,13.2343,75.36,94,100,10.07,moderate rain
477,Opuwo,NA,-18.0607,13.84,72.41,66,64,9.51,broken clouds
478,North Bend,US,43.4065,-124.2243,44.51,97,75,13.8,broken clouds
479,Pitlochry,GB,56.7051,-3.7343,43.66,81,79,12.95,broken clouds
480,Duncan,US,34.5023,-97.9578,46.45,42,1,12.66,clear sky
481,Santa Maria Del Oro,MX,25.9333,-105.3667,56.79,42,86,4.97,overcast clouds
482,Yambio,SS,4.5721,28.3955,67.28,41,50,2.75,scattered clouds
483,Mildura,AU,-34.2,142.15,96.76,9,42,5.75,scattered clouds
484,Norman Wells,CA,65.282,-126.8329,-2.33,91,100,13.89,overcast clouds
485,Acari,PE,-15.4311,-74.6158,69.62,90,78,4.76,broken clouds
486,Buraydah,SA,26.326,43.975,46.85,33,100,4.07,overcast clouds
487,Mandalgovi,MN,45.7625,106.2708,16.95,35,0,18.1,clear sky
488,Zyryanka,RU,65.75,150.85,-32.22,93,100,10.51,overcast clouds
489,Bilibino,RU,68.0546,166.4372,-32.98,93,24,5.19,few clouds
490,Fuxin,CN,42.0156,121.6589,30.49,24,0,10.42,clear sky
491,Careiro Da Varzea,BR,-3.2003,-59.8119,75.81,93,100,3.31,light rain
492,Magaria,NE,12.9983,8.9099,65.86,15,72,9.08,broken clouds
493,Yashalta,RU,46.3395,42.2762,32.27,84,99,21.12,overcast clouds
494,Yeppoon,AU,-23.1333,150.7333,87.58,58,10,16.08,clear sky
495,Banjar,ID,-8.19,114.9675,87.66,72,65,0.74,broken clouds
496,Klyuchi,RU,52.2667,79.1667,6.26,91,95,9.84,overcast clouds
497,Wajima,JP,37.4,136.9,40.86,72,100,20.38,overcast clouds
498,Okha,RU,53.5739,142.9478,25.18,90,100,22.82,light snow
499,Walvis Bay,NA,-22.9575,14.5053,60.1,88,4,8.05,clear sky
500,Berlevag,NO,70.8578,29.0864,28.35,95,95,15.37,light snow
501,Rozhdestveno,RU,53.2375,50.0597,9.59,86,14,1.97,few clouds
502,Karimnagar,IN,18.4333,79.15,72.82,44,100,5.88,overcast clouds
503,Benjamin Constant,BR,-4.3831,-70.0311,73.36,98,82,1.9,broken clouds
504,Alekseyevsk,RU,57.8406,108.3492,-15.16,93,93,4.07,overcast clouds
505,Gobabis,NA,-22.45,18.9667,66.16,75,12,8.95,few clouds
506,San Isidro,PE,-12.1167,-77.05,64.26,91,6,1.01,clear sky
507,Yantongshan,CN,43.2919,126.0094,20.05,65,1,14.07,clear sky
508,Darhan,MN,49.4867,105.9228,8.35,80,20,2.26,few clouds
509,Sanchazi,CN,42.0817,126.6003,17.69,64,2,6.4,clear sky
510,Pochutla,MX,15.7432,-96.4661,74.82,79,3,3.38,clear sky
511,Dois Vizinhos,BR,-25.7336,-53.0572,70.88,63,100,2.75,light rain
512,Kavaratti,IN,10.5669,72.642,82.17,70,72,5.57,broken clouds
513,Mbandaka,CD,0.0487,18.2603,70.86,87,99,3.56,overcast clouds
514,Boyolangu,ID,-8.1181,111.8935,86.29,64,20,8.95,few clouds
515,Ballina,AU,-28.8667,153.5667,77.77,66,67,10.6,broken clouds
516,Xai-Xai,MZ,-25.0519,33.6442,79.36,72,93,4.32,overcast clouds
517,Mae Ramat,TH,16.984,98.5166,83.73,43,18,6.11,few clouds
518,Natal,BR,-5.795,-35.2094,81.25,83,20,13.8,few clouds
519,Sitka,US,57.0531,-135.33,27.81,83,100,9.26,overcast clouds
520,Roswell,US,34.0232,-84.3616,43.39,82,1,1.01,clear sky
521,Abu Kamal,SY,34.4506,40.9171,52.39,51,49,1.83,scattered clouds
522,Nyrob,RU,60.733,56.7202,-8.63,100,89,4.14,overcast clouds
523,Botro,CI,7.8525,-5.3106,74.03,54,25,3.02,scattered clouds
524,Caxito,AO,-8.5785,13.6643,77.65,98,100,4.68,heavy intensity rain
525,Santiago Del Estero,AR,-27.7951,-64.2615,68.81,91,48,5.35,moderate rain
526,Bay Roberts,CA,47.5999,-53.2648,38.43,75,100,11.01,overcast clouds
527,Balkhash,KZ,46.844,74.9804,23.61,86,75,11.18,light snow
528,Melfi,IT,40.9965,15.6514,40.5,87,51,6.67,broken clouds
529,Tual,ID,-5.6667,132.75,83.1,76,98,11.21,overcast clouds
530,Alugan,PH,12.2188,125.4808,80.17,85,81,16.31,moderate rain
531,Makakilo City,US,21.3469,-158.0858,76.57,69,75,5.75,broken clouds
532,Potiskum,NG,11.7091,11.0694,65.46,24,46,8.32,scattered clouds
533,Bandarbeyla,SO,9.4942,50.8122,76.42,75,0,20.38,clear sky
534,Marystown,CA,47.1666,-55.1483,38.86,100,100,15.01,overcast clouds
535,Ridgecrest,US,35.6225,-117.6709,47.43,33,0,2.1,clear sky
536,Forestville,US,38.8451,-76.875,41.34,54,1,0.0,clear sky
537,Craig,US,40.5153,-107.5464,23.85,85,1,0.0,clear sky
538,Hamadan,IR,34.7992,48.5146,37.44,26,68,1.92,broken clouds
539,Banganapalle,IN,15.3167,78.2333,76.68,71,100,9.44,overcast clouds
540,Bonthe,SL,7.5264,-12.505,77.77,85,3,2.93,light rain
541,Biak,ID,-0.9131,122.8766,85.03,68,60,2.66,broken clouds
542,Krasnoselkup,RU,65.7,82.4667,-28.62,92,74,6.33,broken clouds
543,Marawi,PH,7.9986,124.2928,75.65,65,100,4.41,overcast clouds
544,Papar,MY,5.7333,115.9333,87.8,70,100,4.0,overcast clouds
545,Omboue,GA,-1.5746,9.2618,75.99,93,100,3.8,light rain
546,Dalby,AU,-27.1833,151.2667,85.91,30,8,6.87,clear sky
547,Konevo,RU,62.1215,39.3192,21.42,96,100,5.68,overcast clouds
548,Whyalla,AU,-33.0333,137.5833,68.7,61,100,18.59,light rain
549,San Vicente,AR,-26.6167,-54.1333,69.24,67,96,1.63,overcast clouds
550,Sukhobezvodnoye,RU,57.0491,44.8891,13.66,91,84,6.38,broken clouds
551,Lumphat,KH,13.4878,106.9816,83.37,44,45,7.63,scattered clouds
552,Dobryanka,RU,58.4619,56.4165,-5.94,92,100,4.5,overcast clouds
553,Noyabrsk,RU,63.1994,75.4507,-24.18,100,37,6.98,scattered clouds
554,Sabha,LY,27.0377,14.4283,47.44,65,0,9.82,clear sky
555,Sembe,CG,1.6481,14.5806,71.24,94,95,1.9,overcast clouds
556,Moss Point,US,30.4116,-88.5345,48.27,96,3,5.95,clear sky
557,Tucuman,AR,-26.8241,-65.2226,68.0,95,65,2.3,light rain
558,Houma,US,29.5958,-90.7195,55.4,86,2,5.75,clear sky
559,Hornepayne,CA,49.2138,-84.7705,30.58,90,42,7.81,scattered clouds
560,Kamenka,RU,51.3223,42.7678,18.75,57,100,13.42,overcast clouds
561,Lac Du Bonnet,CA,50.2536,-96.0612,31.59,83,76,9.57,broken clouds
562,Gat,IL,31.61,34.7642,67.41,37,100,4.47,overcast clouds
563,Iquitos,PE,-3.7481,-73.2472,78.84,89,0,0.0,clear sky
564,Mogocha,RU,53.7333,119.7667,1.35,79,92,0.83,overcast clouds
565,Tokmak,UA,47.2514,35.7058,37.87,76,100,11.41,overcast clouds
566,Eenhana,NA,-17.4667,16.3333,67.17,83,78,4.36,broken clouds
567,Arani,IN,12.6667,79.2833,78.57,76,80,9.22,broken clouds
568,Maragogi,BR,-9.0122,-35.2225,77.5,83,19,7.99,few clouds
569,Comodoro Rivadavia,AR,-45.8667,-67.5,52.83,85,100,11.03,light rain
570,Rabat,MA,33.9911,-6.8401,57.04,93,20,0.0,mist
571,Marrakesh,MA,31.6315,-8.0083,48.27,49,0,4.61,clear sky
572,Aklavik,CA,68.2191,-135.0107,-5.57,89,100,20.6,overcast clouds
573,Raha,IN,26.2333,92.5167,68.49,65,0,4.83,clear sky
574,Kungurtug,RU,50.5994,97.5228,5.76,75,60,0.4,broken clouds
575,Beyneu,KZ,45.3167,55.2,20.26,61,5,9.6,clear sky
576,Stuttgart,DE,48.7823,9.177,42.58,94,90,1.14,light intensity drizzle
577,Dzerzhinsk,RU,56.2389,43.4631,15.62,85,0,8.95,clear sky
578,Doha,QA,25.2867,51.5333,64.38,77,6,4.61,clear sky
579,West Plains,US,36.7281,-91.8524,40.03,65,1,7.0,clear sky
580,Kaa-Khem,RU,51.6833,94.7333,4.1,95,100,1.66,light snow
581,Erenhot,CN,43.6475,111.9767,22.17,50,0,18.45,clear sky
582,Zyryanovsk,KZ,49.7386,84.2719,16.66,95,100,0.4,light snow
583,Champaign,US,40.1334,-88.2001,39.02,76,1,8.01,clear sky
584,Ukiah,US,39.1502,-123.2078,52.43,97,100,3.33,overcast clouds
585,Balabac,PH,7.9868,117.0645,83.8,76,41,14.16,moderate rain
586,Qaqortoq,GL,60.7167,-46.0333,18.1,78,99,8.23,overcast clouds
587,Ipatovo,RU,45.7181,42.9036,34.34,82,100,19.62,overcast clouds
588,Yerofey Pavlovich,RU,53.9667,121.9667,1.67,79,85,1.95,overcast clouds
589,Sandwick,GB,60.0,-1.25,48.02,76,75,44.87,broken clouds
590,Homer,US,59.6425,-151.5483,3.04,75,8,17.02,clear sky
591,Nome,US,64.5011,-165.4064,-23.78,95,4,5.93,clear sky
592,San Felipe,VE,10.3399,-68.7425,71.94,92,72,3.62,broken clouds
593,Buin,CL,-33.7333,-70.75,63.73,72,0,2.28,clear sky
594,Antigonish,CA,45.6169,-61.9986,38.93,62,2,1.01,clear sky
595,Northam,GB,51.0333,-4.2167,54.01,96,100,11.01,overcast clouds
596,Bafoulabe,ML,13.8065,-10.8321,75.18,12,31,2.82,scattered clouds
597,Kampong Thum,KH,12.7111,104.8887,82.49,51,86,8.88,overcast clouds
598,Tahta,EG,26.7693,31.5021,64.9,41,100,6.2,overcast clouds
599,Skibbereen,IE,51.55,-9.2667,44.4,82,100,2.19,overcast clouds
600,Reitz,ZA,-27.8014,28.4273,58.69,95,100,5.03,light rain
601,Moose Factory,CA,51.2585,-80.6094,29.07,92,89,10.49,overcast clouds
602,Nelson Bay,AU,-32.7167,152.15,79.75,62,8,3.0,clear sky
603,Patrocinio,BR,-18.9439,-46.9925,65.95,95,100,3.51,moderate rain
604,Ruwi,OM,23.5996,58.5507,71.89,58,19,4.68,few clouds
605,Pangkalanbuun,ID,-2.6833,111.6167,86.05,71,71,5.5,broken clouds
606,Belmonte,BR,-15.8631,-38.8828,75.7,88,86,6.58,overcast clouds
607,Milkovo,RU,54.7167,158.6167,20.44,87,100,10.69,overcast clouds
608,Benguela,AO,-12.5763,13.4055,76.51,85,100,0.6,light rain
609,Yenagoa,NG,4.9247,6.2642,77.65,91,85,2.82,overcast clouds
610,Novoanninskiy,RU,50.5287,42.6747,19.56,86,100,12.68,overcast clouds
611,Nueve De Julio,AR,-35.4444,-60.8831,60.93,78,12,13.67,few clouds
612,Zhigansk,RU,66.7697,123.3711,-34.06,99,88,11.63,overcast clouds
613,Rongcheng,CN,30.634,117.8517,51.53,60,4,5.61,clear sky
614,Jaguariaiva,BR,-24.2511,-49.7058,65.19,96,99,3.47,overcast clouds
615,Port-Cartier,CA,50.0334,-66.8654,25.95,73,23,13.04,few clouds
616,San Pedro,PH,14.35,121.0167,86.32,70,97,16.87,overcast clouds
617,Fryanovo,RU,56.1333,38.45,25.12,90,100,8.16,overcast clouds
618,Bundaberg,AU,-24.85,152.35,84.49,51,40,13.8,scattered clouds
619,Bafra,TR,41.5678,35.9069,37.18,59,0,5.82,clear sky
620,Shingu,JP,33.7333,135.9833,53.24,46,6,8.46,clear sky
621,Santa Fe,AR,-31.6333,-60.7,72.01,80,100,4.0,moderate rain
622,Tara,RU,56.8944,74.371,10.18,96,99,5.46,overcast clouds
623,Balkanabat,TM,39.5108,54.3671,40.46,80,3,2.75,clear sky
624,Askiz,RU,53.1319,90.5264,19.42,72,66,14.9,broken clouds
625,Harper,LR,4.375,-7.7169,78.75,85,6,6.13,clear sky
626,Abay,KZ,49.6311,72.8539,-3.62,94,30,5.59,scattered clouds
627,Muhos,FI,64.808,25.9931,28.89,90,100,6.46,overcast clouds
628,El Jicaro,GT,14.9167,-89.9,69.15,96,30,3.44,scattered clouds
629,Oancea,RO,45.9167,28.1,46.11,95,98,6.53,overcast clouds
630,Tournon-Sur-Rhone,FR,45.0667,4.8333,44.1,88,76,4.79,broken clouds
631,Bayir,TR,37.2687,28.2167,50.52,96,91,8.41,light rain
632,Dongsheng,CN,39.8161,109.9776,24.96,48,0,13.69,clear sky
633,Zabid,YE,14.1951,43.3152,74.26,57,0,1.07,clear sky
634,Madingou,CG,-4.1536,13.55,71.71,98,100,1.14,overcast clouds
635,Tiznit,MA,29.5833,-9.5,58.75,41,94,5.95,overcast clouds
636,Merrill,US,45.1805,-89.6835,35.37,71,1,3.44,clear sky
637,Bonavista,CA,48.6499,-53.1147,38.12,69,99,29.59,overcast clouds
638,Kuryk,KZ,43.2,51.65,26.33,71,0,9.91,clear sky
639,Hobyo,SO,5.3505,48.5268,79.16,75,19,20.8,few clouds
640,Quatre Cocos,MU,-20.2078,57.7625,81.09,69,13,11.7,few clouds
641,Taraz,KZ,42.9,71.3667,39.61,87,75,2.24,mist
642,Banda Aceh,ID,5.5577,95.3222,84.2,65,71,11.5,broken clouds
643,Taltal,CL,-25.4,-70.4833,61.47,85,13,2.59,few clouds
644,Puerto Gaitan,CO,4.3133,-72.0816,77.76,59,41,7.11,scattered clouds
645,Palmer,US,42.1584,-72.3287,39.42,53,0,3.0,clear sky
646,Kourou,GF,5.1552,-52.6478,79.11,92,100,6.02,light rain
647,Saint-Pierre,RE,-21.3393,55.4781,81.28,65,0,19.57,clear sky
648,Lashio,MM,22.9333,97.75,71.58,61,14,0.56,few clouds
649,Escuintla,GT,14.305,-90.785,74.08,86,10,5.64,clear sky
650,Wanaka,NZ,-44.7,169.15,67.95,63,99,3.53,light rain
651,Thaba-Tseka,LS,-29.522,28.6084,57.87,74,100,3.2,light rain
652,Nanakuli,US,21.3906,-158.1547,77.99,68,75,5.75,broken clouds
653,Akdepe,TM,42.0551,59.3788,26.6,79,94,9.57,overcast clouds
654,Port Hedland,AU,-20.3167,118.5667,93.25,59,1,13.8,clear sky
655,Dordrecht,NL,51.81,4.6736,51.08,93,98,3.0,overcast clouds
656,Thessalon,CA,46.2501,-83.5666,41.29,81,83,16.15,broken clouds
657,Hualmay,PE,-11.0964,-77.6139,66.65,88,10,7.38,clear sky
658,Corn Island,NI,12.1694,-83.0418,80.47,79,22,18.19,few clouds
659,Ulladulla,AU,-35.35,150.4667,82.76,62,7,8.57,clear sky
660,Beruwala,LK,6.4788,79.9828,81.46,78,91,1.23,overcast clouds
661,Manavalakurichi,IN,8.1333,77.3,87.89,68,96,7.47,overcast clouds
662,Finnsnes,NO,69.2296,17.9811,33.76,98,100,3.62,light snow
663,Baijiantan,CN,45.6333,85.1833,17.87,73,100,0.69,overcast clouds
664,Usinsk,RU,65.9939,57.5281,10.33,92,99,14.81,overcast clouds
665,Baherden,TM,38.4362,57.4316,42.85,70,47,6.64,scattered clouds
666,Burnie,AU,-41.0667,145.9167,63.91,74,36,9.48,light rain
667,Umm Lajj,SA,25.0213,37.2685,74.46,32,100,4.65,overcast clouds
668,Kalulushi,ZM,-12.8378,28.0919,64.89,51,80,4.14,broken clouds
669,Mochudi,BW,-24.4167,26.15,72.19,63,100,4.97,overcast clouds
670,Prince Rupert,CA,54.3161,-130.3201,28.87,81,100,7.81,overcast clouds
671,Leningradskiy,RU,69.3833,178.4167,-30.77,89,9,3.83,clear sky
672,Daura,NG,11.5538,11.4085,66.34,23,46,8.84,scattered clouds
673,Fort Nelson,CA,58.8053,-122.7002,-5.12,99,100,2.3,overcast clouds
674,Wanning,CN,18.8003,110.3967,72.64,75,84,17.25,broken clouds
675,Palauig,PH,15.435,119.9045,83.97,63,74,5.97,broken clouds
676,Ixtapa,MX,20.7,-105.2,78.03,78,40,0.0,scattered clouds
677,Malakal,SS,9.5334,31.6605,73.9,32,91,4.76,overcast clouds
